      0.00502047      0.00000000     -1.00000000
      0.01004093      0.00000000     -1.00000000
      0.01506140      0.00000000     -1.00000000
      0.02008186      0.00000000     -1.00000000
      0.02510233      0.00000000     -1.00000000
      0.03012280      0.00000000     -1.00000000
      0.03514326      0.00000000     -1.00000000
      0.04016373      0.00000000     -1.00000000
      0.04518419      0.00000000     -1.00000000
      0.05020466      0.00000000     -1.00000000
      0.05522513      0.00000000     -1.00000000
      0.06024559      0.00000000     -1.00000000
      0.06526606      0.00000000     -1.00000000
      0.07028653      0.00000000     -1.00000000
      0.07530699      0.00000000     -1.00000000
      0.08032746      0.00000000     -1.00000000
      0.08534792      0.00000000     -1.00000000
      0.09036839      0.00000000     -1.00000000
      0.09538886      0.00000000     -1.00000000
      0.10040932      0.00000000     -1.00000000
      0.10542979      0.00000000     -1.00000000
      0.11045025      0.00000000     -1.00000000
      0.11547072      0.00000000     -1.00000000
      0.12049119      0.00000000     -1.00000000
      0.12551165      0.00000000     -1.00000000
      0.13053212      0.00000000     -1.00000000
      0.13555258      0.00000000     -1.00000000
      0.14057305      0.00000000     -1.00000000
      0.14559352      0.00000000     -1.00000000
      0.15061398      0.00000000     -1.00000000
      0.15563445      0.00000000     -1.00000000
      0.16065492      0.00000000     -1.00000000
      0.16567538      0.00000000     -1.00000000
      0.17069585      0.00000000     -1.00000000
      0.17571631      0.00000000     -1.00000000
      0.18073678      0.00000000     -1.00000000
      0.18575725      0.00000000     -1.00000000
      0.19077771      0.00000000     -1.00000000
      0.19579818      0.00000000     -1.00000000
      0.20081864      0.00000000     -1.00000000
      0.20583911      0.00000000     -1.00000000
      0.21085958      0.00000000     -1.00000000
      0.21588004      0.00000000     -1.00000000
      0.22090051      0.00000000     -1.00000000
      0.22592097      0.00000000     -1.00000000
      0.23094144      0.00000000     -1.00000000
      0.23596191      0.00000000     -1.00000000
      0.24098237      0.00000000     -1.00000000
      0.24600284      0.00000000     -1.00000000
      0.25102330      0.00000000     -1.00000000
      0.25604377      0.00000000     -1.00000000
      0.26106424      0.00000000     -1.00000000
      0.26608470      0.00000000     -1.00000000
      0.27110517      0.00000000     -1.00000000
      0.27612564      0.00000000     -1.00000000
      0.28114610      0.00000000     -1.00000000
      0.28616657      0.00000000     -1.00000000
      0.29118703      0.00000000     -1.00000000
      0.29620750      0.00000000     -1.00000000
      0.30122797      0.00000000     -1.00000000
      0.30624843      0.00000000     -1.00000000
      0.31126890      0.00000000     -1.00000000
      0.31628936      0.00000000     -1.00000000
      0.32130983      0.00000000     -1.00000000
      0.32633030      0.00000000     -1.00000000
      0.33135076      0.00000000     -1.00000000
      0.33637123      0.00000000     -1.00000000
      0.34139169      0.00000000     -1.00000000
      0.34641216      0.00000000     -1.00000000
      0.35143263      0.00000000     -1.00000000
      0.35645309      0.00000000     -1.00000000
      0.36147356      0.00000000     -1.00000000
      0.36649403      0.00000000     -1.00000000
      0.37151449      0.00000000     -1.00000000
      0.37653496      0.00000000     -1.00000000
      0.38155542      0.00000000     -1.00000000
      0.38657589      0.00000000     -1.00000000
      0.39159636      0.00000000     -1.00000000
      0.39661682      0.00000000     -1.00000000
      0.40163729      0.00000000     -1.00000000
      0.40665775      0.00000000     -1.00000000
      0.41167822      0.00000000     -1.00000000
      0.41669869      0.00000000     -1.00000000
      0.42171915      0.00000000     -1.00000000
      0.42673962      0.00000000     -1.00000000
      0.43176008      0.00000000     -1.00000000
      0.43678055      0.00000000     -1.00000000
      0.44180102      0.00000000     -1.00000000
      0.44682148      0.00000000     -1.00000000
      0.45184195      0.00000000     -1.00000000
      0.45686241      0.00000000     -1.00000000
      0.46188288      0.00000000     -1.00000000
      0.46690335      0.00000000     -1.00000000
      0.47192381      0.00000000     -1.00000000
      0.47694428      0.00000000     -1.00000000
      0.48196475      0.00000000     -1.00000000
      0.48698521      0.00000000     -1.00000000
      0.49200568      0.00000000     -1.00000000
      0.49702614      0.00000000     -1.00000000
      0.50204661      0.00000000     -1.00000000
      0.50706708      0.00000000     -1.00000000
      0.51208754      0.00000000     -1.00000000
      0.51710801      0.00000000     -1.00000000
      0.52212847      0.00000000     -1.00000000
      0.52714894      0.00000000     -1.00000000
      0.53216941      0.00000000     -1.00000000
      0.53718987      0.00000000     -1.00000000
      0.54221034      0.00000000     -1.00000000
      0.54723080      0.00000000     -1.00000000
      0.55225127      0.00000000     -1.00000000
      0.55727174      0.00000000     -1.00000000
      0.56229220      0.00000000     -1.00000000
      0.56731267      0.00000000     -1.00000000
      0.57233314      0.00000000     -1.00000000
      0.57735360      0.00000000     -1.00000000
      0.58237407      0.00000000     -1.00000000
      0.58739453      0.00000000     -1.00000000
      0.59241500      0.00000000     -1.00000000
      0.59743547      0.00000000     -1.00000000
      0.60245593      0.00000000     -1.00000000
      0.60747640      0.00000000     -1.00000000
      0.61249686      0.00000000     -1.00000000
      0.61751733      0.00000000     -1.00000000
      0.62253780      0.00000000     -1.00000000
      0.62755826      0.00000000     -1.00000000
      0.63257873      0.00000000     -1.00000000
      0.63759919      0.00000000     -1.00000000
      0.64261966      0.00000000     -1.00000000
      0.64764013      0.00000000     -1.00000000
      0.65266059      0.00000000     -1.00000000
      0.65768106      0.00000000     -1.00000000
      0.66270152      0.00000000     -1.00000000
      0.66772199      0.00000000     -1.00000000
      0.67274246      0.00000000     -1.00000000
      0.67776292      0.00000000     -1.00000000
      0.68278339      0.00000000     -1.00000000
      0.68780386      0.00000000     -1.00000000
      0.69282432      0.00000000     -1.00000000
      0.69784479      0.00000000     -1.00000000
      0.70286525      0.00000000     -1.00000000
      0.70788572      0.00000000     -1.00000000
      0.71290619      0.00000000     -1.00000000
      0.71792665      0.00000000     -1.00000000
      0.72294712      0.00000000     -1.00000000
      0.72796758      0.00000000     -1.00000000
      0.73298805      0.00000000     -1.00000000
      0.73800852      0.00000000     -1.00000000
      0.74302898      0.00000000     -1.00000000
      0.74804945      0.00000000     -1.00000000
      0.75306991      0.00000000     -1.00000000
      0.75809038      0.00000000     -1.00000000
      0.76311085      0.00000000     -1.00000000
      0.76813131      0.00000000     -1.00000000
      0.77315178      0.00000000     -1.00000000
      0.77817225      0.00000000     -1.00000000
      0.78319271      0.00000000     -1.00000000
      0.78821318      0.00000000     -1.00000000
      0.79323364      0.00000000     -1.00000000
      0.79825411      0.00000000     -1.00000000
      0.80327458      0.00000000     -1.00000000
      0.80829504      0.00000000     -1.00000000
      0.81331551      0.00000000     -1.00000000
      0.81833597      0.00000000     -1.00000000
      0.82335644      0.00000000     -1.00000000
      0.82837691      0.00000000     -1.00000000
      0.83339737      0.00000000     -1.00000000
      0.83841784      0.00000000     -1.00000000
      0.84343830      0.00000000     -1.00000000
      0.84845877      0.00000000     -1.00000000
      0.85347924      0.00000000     -1.00000000
      0.85849970      0.00000000     -1.00000000
      0.86352017      0.00000000     -1.00000000
      0.86854063      0.00000000     -1.00000000
      0.87356110      0.00000000     -1.00000000
      0.87858157      0.00000000     -1.00000000
      0.88360203      0.00000000     -1.00000000
      0.88862250      0.00000000     -1.00000000
      0.89364297      0.00000000     -1.00000000
      0.89866343      0.00000000     -1.00000000
      0.90368390      0.00000000     -1.00000000
      0.90870436      0.00000000     -1.00000000
      0.91372483      0.00000000     -1.00000000
      0.91874530      0.00000000     -1.00000000
      0.92376576      0.00000000     -1.00000000
      0.92878623      0.00000000     -1.00000000
      0.93380669      0.00000000     -1.00000000
      0.93882716      0.00000000     -1.00000000
      0.94384763      0.00000000     -1.00000000
      0.94886809      0.00000000     -1.00000000
      0.95388856      0.00000000     -1.00000000
      0.95890902      0.00000000     -1.00000000
      0.96392949      0.00000000     -1.00000000
      0.96894996      0.00000000     -1.00000000
      0.97397042      0.00012593     -0.99987407
      0.97899089      0.00836038     -0.99163962
      0.98401136      0.06049880     -0.93950120
      0.98903182      0.23801343     -0.76198657
      0.99405229      0.59283706     -0.40716294
      0.99907275      1.02940950      0.02940950
      1.00409322      1.44122903      0.44122903
      1.00911369      1.71968133      0.71968133
      1.01413415      1.81672946      0.81672946
      1.01915462      1.80999517      0.80999517
      1.02417508      2.23149065      1.23149065
      1.02919555      2.84835076      1.84835076
      1.03421602      3.38998721      2.38998721
      1.03923648      3.82035495      2.82035495
      1.04425695      4.15767287      3.15767287
      1.04927741      4.40764317      3.40764317
      1.05429788      4.51375047      3.51375047
      1.05931835      4.49251364      3.49251364
      1.06433881      4.44035145      3.44035145
      1.06935928      4.34404133      3.34404133
      1.07437975      4.21436989      3.21436989
      1.07940021      4.05585908      3.05585908
      1.08442068      3.87930326      2.87930326
      1.08944114      3.72554132      2.72554132
      1.09446161      3.54572517      2.54572517
      1.09948208      3.40918080      2.40918080
      1.10450254      3.26227479      2.26227479
      1.10952301      3.11397822      2.11397822
      1.11454347      2.99525236      1.99525236
      1.11956394      2.86165725      1.86165725
      1.12458441      2.71656164      1.71656164
      1.12960487      2.60322901      1.60322901
      1.13462534      2.49328324      1.49328324
      1.13964580      2.38649964      1.38649964
      1.14466627      2.28927392      1.28927392
      1.14968674      2.20165346      1.20165346
      1.15470720      2.10494343      1.10494343
      1.15972767      2.00510773      1.00510773
      1.16474813      1.93654476      0.93654476
      1.16976860      1.86309909      0.86309909
      1.17478907      1.80001694      0.80001694
      1.17980953      1.72665680      0.72665680
      1.18483000      1.67050314      0.67050314
      1.18985047      1.59987060      0.59987060
      1.19487093      1.53655524      0.53655524
      1.19989140      1.50181959      0.50181959
      1.20491186      1.45807638      0.45807638
      1.20993233      1.41318567      0.41318567
      1.21495280      1.34552315      0.34552315
      1.21997326      1.30040357      0.30040357
      1.22499373      1.26730540      0.26730540
      1.23001419      1.22257419      0.22257419
      1.23503466      1.19096719      0.19096719
      1.24005513      1.15322784      0.15322784
      1.24507559      1.10945395      0.10945395
      1.25009606      1.07923367      0.07923367
      1.25511652      1.04491064      0.04491064
      1.26013699      1.00938059      0.00938059
      1.26515746      0.98889914     -0.01110086
      1.27017792      0.96393643     -0.03606357
      1.27519839      0.93744238     -0.06255762
      1.28021886      0.90267129     -0.09732871
      1.28523932      0.87684158     -0.12315842
      1.29025979      0.85942239     -0.14057761
      1.29528025      0.84098123     -0.15901877
      1.30030072      0.82310304     -0.17689696
      1.30532119      0.80652613     -0.19347387
      1.31034165      0.78705318     -0.21294682
      1.31536212      0.76924495     -0.23075505
      1.32038258      0.74903314     -0.25096686
      1.32540305      0.73496867     -0.26503133
      1.33042352      0.71902339     -0.28097661
      1.33544398      0.71395712     -0.28604288
      1.34046445      0.70017090     -0.29982910
      1.34548491      0.68852439     -0.31147561
      1.35050538      0.67787276     -0.32212724
      1.35552585      0.66680964     -0.33319036
      1.36054631      0.66072609     -0.33927391
      1.36556678      0.64271496     -0.35728504
      1.37058724      0.63263915     -0.36736085
      1.37560771      0.62775783     -0.37224217
      1.38062818      0.61991288     -0.38008712
      1.38564864      0.61569212     -0.38430788
      1.39066911      0.60319163     -0.39680837
      1.39568958      0.60088363     -0.39911637
      1.40071004      0.59554420     -0.40445580
      1.40573051      0.58868921     -0.41131079
      1.41075097      0.58030055     -0.41969945
      1.41577144      0.56208611     -0.43791389
      1.42079191      0.55815721     -0.44184279
      1.42581237      0.55361420     -0.44638580
      1.43083284      0.55391468     -0.44608532
      1.43585330      0.55212490     -0.44787510
      1.44087377      0.54863813     -0.45136187
      1.44589424      0.54370515     -0.45629485
      1.45091470      0.54036803     -0.45963197
      1.45593517      0.53170595     -0.46829405
      1.46095563      0.52761016     -0.47238984
      1.46597610      0.52960382     -0.47039618
      1.47099657      0.52561275     -0.47438725
      1.47601703      0.52907005     -0.47092995
      1.48103750      0.52995494     -0.47004506
      1.48605797      0.53259671     -0.46740329
      1.49107843      0.52868973     -0.47131027
      1.49609890      0.53021339     -0.46978661
      1.50111936      0.52428309     -0.47571691
      1.50613983      0.53044260     -0.46955740
      1.51116030      0.53163992     -0.46836008
      1.51618076      0.53706288     -0.46293712
      1.52120123      0.53952385     -0.46047615
      1.52622169      0.54098621     -0.45901379
      1.53124216      0.53421921     -0.46578079
      1.53626263      0.53753127     -0.46246873
      1.54128309      0.54527209     -0.45472791
      1.54630356      0.54350107     -0.45649893
      1.55132402      0.54194007     -0.45805993
      1.55634449      0.54840002     -0.45159998
      1.56136496      0.55446427     -0.44553573
      1.56638542      0.55060486     -0.44939514
      1.57140589      0.55401379     -0.44598621
      1.57642635      0.56106948     -0.43893052
      1.58144682      0.56156538     -0.43843462
      1.58646729      0.56090103     -0.43909897
      1.59148775      0.55855414     -0.44144586
      1.59650822      0.55590117     -0.44409883
      1.60152869      0.57529621     -0.42470379
      1.60654915      0.57284906     -0.42715094
      1.61156962      0.57809885     -0.42190115
      1.61659008      0.58689761     -0.41310239
      1.62161055      0.59377689     -0.40622311
      1.62663102      0.60046988     -0.39953012
      1.63165148      0.60260655     -0.39739345
      1.63667195      0.61138472     -0.38861528
      1.64169241      0.61648494     -0.38351506
      1.64671288      0.62694376     -0.37305624
      1.65173335      0.63224909     -0.36775091
      1.65675381      0.63329404     -0.36670596
      1.66177428      0.64438396     -0.35561604
      1.66679474      0.65636423     -0.34363577
      1.67181521      0.65777379     -0.34222621
      1.67683568      0.66563851     -0.33436149
      1.68185614      0.67819259     -0.32180741
      1.68687661      0.68769224     -0.31230776
      1.69189708      0.69626163     -0.30373837
      1.69691754      0.70484218     -0.29515782
      1.70193801      0.71784595     -0.28215405
      1.70695847      0.73194309     -0.26805691
      1.71197894      0.75046529     -0.24953471
      1.71699941      0.76390560     -0.23609440
      1.72201987      0.77990358     -0.22009642
      1.72704034      0.79747742     -0.20252258
      1.73206080      0.81140725     -0.18859275
      1.73708127      0.82283636     -0.17716364
      1.74210174      0.83790210     -0.16209790
      1.74712220      0.85349779     -0.14650221
      1.75214267      0.87274743     -0.12725257
      1.75716313      0.89181999     -0.10818001
      1.76218360      0.90423411     -0.09576589
      1.76720407      0.91981193     -0.08018807
      1.77222453      0.93071095     -0.06928905
      1.77724500      0.94835836     -0.05164164
      1.78226546      0.96449356     -0.03550644
      1.78728593      0.98950554     -0.01049446
      1.79230640      1.00199674      0.00199674
      1.79732686      1.01968087      0.01968087
      1.80234733      1.03334523      0.03334523
      1.80736780      1.05057794      0.05057794
      1.81238826      1.06749221      0.06749221
      1.81740873      1.07613037      0.07613037
      1.82242919      1.09132506      0.09132506
      1.82744966      1.10791615      0.10791615
      1.83247013      1.12352665      0.12352665
      1.83749059      1.12641477      0.12641477
      1.84251106      1.14039842      0.14039842
      1.84753152      1.15146775      0.15146775
      1.85255199      1.16640601      0.16640601
      1.85757246      1.17441275      0.17441275
      1.86259292      1.18833944      0.18833944
      1.86761339      1.20127502      0.20127502
      1.87263385      1.21180933      0.21180933
      1.87765432      1.22111668      0.22111668
      1.88267479      1.22058841      0.22058841
      1.88769525      1.23237216      0.23237216
      1.89271572      1.23030624      0.23030624
      1.89773619      1.23268705      0.23268705
      1.90275665      1.23470331      0.23470331
      1.90777712      1.23494935      0.23494935
      1.91279758      1.24481986      0.24481986
      1.91781805      1.25453275      0.25453275
      1.92283852      1.25076631      0.25076631
      1.92785898      1.25052294      0.25052294
      1.93287945      1.25145072      0.25145072
      1.93789991      1.25923016      0.25923016
      1.94292038      1.26445891      0.26445891
      1.94794085      1.26518059      0.26518059
      1.95296131      1.26378934      0.26378934
      1.95798178      1.26031520      0.26031520
      1.96300224      1.26945814      0.26945814
      1.96802271      1.26820908      0.26820908
      1.97304318      1.27461120      0.27461120
      1.97806364      1.27096043      0.27096043
      1.98308411      1.27221140      0.27221140
      1.98810457      1.27890616      0.27890616
      1.99312504      1.28740491      0.28740491
      1.99814551      1.28351215      0.28351215
      2.00316597      1.29284167      0.29284167
      2.00818644      1.28954817      0.28954817
      2.01320691      1.29501826      0.29501826
      2.01822737      1.30096623      0.30096623
      2.02324784      1.30711763      0.30711763
      2.02826830      1.31427112      0.31427112
      2.03328877      1.30551514      0.30551514
      2.03830924      1.31598494      0.31598494
      2.04332970      1.32527099      0.32527099
      2.04835017      1.32270275      0.32270275
      2.05337063      1.32559437      0.32559437
      2.05839110      1.32988431      0.32988431
      2.06341157      1.34198786      0.34198786
      2.06843203      1.33068748      0.33068748
      2.07345250      1.32658314      0.32658314
      2.07847296      1.33034319      0.33034319
      2.08349343      1.33066686      0.33066686
      2.08851390      1.32629317      0.32629317
      2.09353436      1.33652135      0.33652135
      2.09855483      1.33288839      0.33288839
      2.10357530      1.32063208      0.32063208
      2.10859576      1.31764931      0.31764931
      2.11361623      1.31223429      0.31223429
      2.11863669      1.30329980      0.30329980
      2.12365716      1.29907850      0.29907850
      2.12867763      1.28796328      0.28796328
      2.13369809      1.27787872      0.27787872
      2.13871856      1.27095621      0.27095621
      2.14373902      1.24766849      0.24766849
      2.14875949      1.23459089      0.23459089
      2.15377996      1.22340236      0.22340236
      2.15880042      1.21205403      0.21205403
      2.16382089      1.20780800      0.20780800
      2.16884135      1.19284993      0.19284993
      2.17386182      1.17288551      0.17288551
      2.17888229      1.15833556      0.15833556
      2.18390275      1.14652516      0.14652516
      2.18892322      1.12585654      0.12585654
      2.19394368      1.11690123      0.11690123
      2.19896415      1.10548843      0.10548843
      2.20398462      1.09403359      0.09403359
      2.20900508      1.08330220      0.08330220
      2.21402555      1.07550612      0.07550612
      2.21904602      1.06068012      0.06068012
      2.22406648      1.05200506      0.05200506
      2.22908695      1.04246895      0.04246895
      2.23410741      1.02175551      0.02175551
      2.23912788      1.01152101      0.01152101
      2.24414835      0.99737922     -0.00262078
      2.24916881      0.98892815     -0.01107185
      2.25418928      0.98117533     -0.01882467
      2.25920974      0.97081527     -0.02918473
      2.26423021      0.96017529     -0.03982471
      2.26925068      0.94860095     -0.05139905
      2.27427114      0.93748887     -0.06251113
      2.27929161      0.93201218     -0.06798782
      2.28431207      0.92598812     -0.07401188
      2.28933254      0.91141335     -0.08858665
      2.29435301      0.89846360     -0.10153640
      2.29937347      0.88970242     -0.11029758
      2.30439394      0.87987900     -0.12012100
      2.30941441      0.87240331     -0.12759669
      2.31443487      0.86570289     -0.13429711
      2.31945534      0.86005487     -0.13994513
      2.32447580      0.85786413     -0.14213587
      2.32949627      0.84617788     -0.15382212
      2.33451674      0.84217645     -0.15782355
      2.33953720      0.83738394     -0.16261606
      2.34455767      0.83003867     -0.16996133
      2.34957813      0.82518698     -0.17481302
      2.35459860      0.81951550     -0.18048450
      2.35961907      0.82035755     -0.17964245
      2.36463953      0.81313088     -0.18686912
      2.36966000      0.81273607     -0.18726393
      2.37468046      0.81101417     -0.18898583
      2.37970093      0.80161149     -0.19838851
      2.38472140      0.79720248     -0.20279752
      2.38974186      0.79650648     -0.20349352
      2.39476233      0.79409806     -0.20590194
      2.39978279      0.79122253     -0.20877747
      2.40480326      0.78738209     -0.21261791
      2.40982373      0.78224235     -0.21775765
      2.41484419      0.77821632     -0.22178368
      2.41986466      0.78161895     -0.21838105
      2.42488513      0.77310532     -0.22689468
      2.42990559      0.77557727     -0.22442273
      2.43492606      0.77377255     -0.22622745
      2.43994652      0.77681033     -0.22318967
      2.44496699      0.77839478     -0.22160522
      2.44998746      0.77806299     -0.22193701
      2.45500792      0.77909650     -0.22090350
      2.46002839      0.77933009     -0.22066991
      2.46504885      0.77960824     -0.22039176
      2.47006932      0.77732488     -0.22267512
      2.47508979      0.77601361     -0.22398639
      2.48011025      0.78481437     -0.21518563
      2.48513072      0.78569513     -0.21430487
      2.49015118      0.79121703     -0.20878297
      2.49517165      0.78518624     -0.21481376
      2.50019212      0.79350946     -0.20649054
      2.50521258      0.79314190     -0.20685810
      2.51023305      0.80326612     -0.19673388
      2.51525352      0.80410776     -0.19589224
      2.52027398      0.80755481     -0.19244519
      2.52529445      0.80995371     -0.19004629
      2.53031491      0.81173161     -0.18826839
      2.53533538      0.81806648     -0.18193352
      2.54035585      0.82238427     -0.17761573
      2.54537631      0.82433001     -0.17566999
      2.55039678      0.82875173     -0.17124827
      2.55541724      0.83013513     -0.16986487
      2.56043771      0.83801056     -0.16198944
      2.56545818      0.84167282     -0.15832718
